0.06457242582897038, 98.67132867132868
0.14834205933682387, 91.3986013986014
0.23211169284467714, 82.72727272727273
0.31588132635253063, 74.8951048951049
0.4973821989528795, 65.24475524475525
0.6090750436300176, 54.1958041958042
0.8464223385689356, 43.98601398601399
1.2931937172774872, 35.5944055944056
1.7399650959860384, 29.44055944055944
2.256544502617801, 24.545454545454547
2.8150087260034904, 20.209790209790214
3.4851657940663174, 16.43356643356644
4.253054101221641, 14.055944055944053
5.146596858638743, 12.377622377622387
5.99825479930192, 10.27972027972028
6.905759162303665, 9.020979020979013
7.67364746945899, 8.181818181818187
8.427574171029669, 7.762237762237774
9.209424083769633, 7.062937062937067
9.963350785340314, 6.783216783216787
