0.8163265306122511, 3.160762942779286
4.353741496598644, 4.795640326975487
9.251700680272116, 7.111716621253407
14.693877551020414, 10.245231607629435
23.401360544217702, 15.149863760217983
27.755102040816332, 18.69209809264305
33.74149659863947, 24.414168937329705
38.639455782312936, 28.773841961852852
43.265306122448976, 32.99727520435967
47.34693877551021, 38.038147138964575
50.8843537414966, 43.079019073569484
54.14965986394557, 47.84741144414169
56.32653061224491, 51.525885558583106
57.95918367346938, 55.74931880108992
60.95238095238095, 60.653950953678475
64.76190476190476, 66.10354223433242
68.57142857142857, 71.55313351498637
71.29251700680273, 74.95912806539509
72.92517006802721, 77.68392370572207
75.91836734693877, 81.22615803814713
78.63945578231292, 84.08719346049045
81.9047619047619, 87.08446866485014
84.62585034013604, 90.0817438692098
89.52380952380952, 92.39782016348774
95.23809523809523, 96.89373297002724
100.13605442176869, 99.07356948228883
105.578231292517, 98.80108991825612
109.93197278911565, 96.4850136239782
114.5578231292517, 94.30517711171662
118.3673469387755, 92.26158038147139
122.44897959183673, 89.80926430517711
125.71428571428571, 87.35694822888283
128.7074829931973, 84.90463215258856
131.70068027210885, 82.72479564032697
134.96598639455783, 80.54495912806539
137.68707482993193, 78.6376021798365
140.40816326530614, 77.00272479564032
