0,5352681822847107; 99,99999999999999
0,6005807785241126; 98,35616438356163
0,6738627168030948; 96,43835616438355
0,7943282347242817; 94,3835616438356
0,921055317689482; 92,73972602739725
1,0857111194022044; 90,41095890410958
1,2589254117941675; 88,0821917808219
1,4125375446227548; 86,02739726027396
1,6111755292724614; 83,83561643835615
1,8992031790533346; 81,36986301369862
2,2758459260747887; 79,86301369863013
2,727183029365476; 77,67123287671232
3,2147178163573815; 74,93150684931506
3,8522484200367533; 72,32876712328766
5,094984382828269; 69,72602739726027
6,005807785241126; 67,26027397260273
7,43752727565905; 64,65753424657532
9,210553176894825; 61,91780821917807
11,595399451074382; 59,452054794520535
14,359617019622151; 56,712328767123275
17,207361621198896; 54,383561643835606
21,662784814858952; 52,328767123287655
27,271830293654745; 50,27397260273972
32,14717816357381; 47,39726027397259
40,470899507597636; 45,75342465753423
49,30116056833154; 43,42465753424656
64,14205312236928; 41,36986301369862
82,08914159638266; 39,315068493150676
106,80004325145755; 36,84931506849314
136,68293180829275; 34,520547945205465
172,07361621198888; 32,32876712328766
227,5845926074791; 30,136986301369845
281,8382931264455; 27,808219178082183
366,6787264486126; 25,8904109589041
493,0116056833157; 23,698630136986296
630,957344480193; 21,0958904109589
891,2509381337459; 18,630136986301366
1198,3161944838344; 16,986301369863
768,6246100397746; 19,863013698630127
1533,6077187700125; 15,205479452054789
2028,349816662021; 13,972602739726014
2638,9342601937487; 12,739726027397253
3490,2548789595867; 11,36986301369862
4849,6934285282005; 9,726027397260268
6850,374047706337; 8,493150684931493
9676,410537094556; 7,123287671232873
13445,328842997624; 6,027397260273958
18077,686769634343; 5,2054794520547745
25118,864315095823; 4,246575342465746
37275,93720314938; 3,4246575342465633
50949,84382828269; 2,8767123287671126
68503,74047706323; 2,1917808219178028
86241,09968952769; 1,9178082191780703
