0.18998272884283018, 98.94009216589862
0.8808290155440375, 95.76036866359448
1.5716753022452465, 92.3041474654378
2.6770293609671825, 88.29493087557604
4.196891191709845, 84.28571428571429
6.2694300518134725, 80
9.032815198618305, 75.16129032258065
12.48704663212435, 70.18433179723503
16.079447322970637, 66.036866359447
19.810017271157164, 62.02764976958526
23.678756476683937, 57.465437788018434
28.100172711571673, 53.594470046082954
33.48877374784111, 49.723502304147466
37.08117443868739, 46.82027649769586
42.469775474956826, 42.81105990783411
47.02936096718481, 39.90783410138249
52.14162348877375, 37.004608294930875
57.668393782383426, 33.82488479262673
63.333333333333336, 31.19815668202766
68.58376511226251, 28.84792626728111
73.69602763385146, 27.327188940092157
78.3937823834197, 25.391705069124427
83.50604490500862, 23.04147465437788
88.20379965457687, 21.2442396313364
92.48704663212436, 19.30875576036867
97.32297063903283, 17.649769585253452
99.11917098445596, 17.51152073732719
