-4.9078341013824875, 51.87175043327556
-4.4239631336405525, 57.55632582322356
-3.8018433179723488, 62.547660311958396
-3.1105990783410125, 68.64818024263431
-2.5230414746543772, 75.58058925476602
-1.935483870967741, 80.71057192374349
-1.347926267281105, 85.42461005199306
-0.8294930875576032, 89.16811091854419
-0.31105990783409965, 91.52512998266897
0.034562211981567614, 92.49566724436741
0.34562211981566904, 93.05025996533794
0.5184331797235036, 92.21837088388213
0.7603686635944715, 90.27729636048525
1.2442396313364075, 86.3951473136915
1.6244239631336406, 82.92894280762565
2.039170506912443, 78.90814558058925
2.3847926267281103, 74.05545927209704
3.1105990783410142, 66.84575389948006
3.59447004608295, 59.63604852686308
4.112903225806454, 53.39688041594454
4.907834101382489, 47.43500866551126
5.564516129032258, 42.44367417677643
6.394009216589861, 35.37261698440207
7.361751152073733, 30.797227036395142
8.398617511520737, 25.944540727902947
9.850230414746544, 20.67590987868283
11.059907834101384, 17.071057192374354
12.511520737327189, 13.327556325823224
14.205069124423964, 10.277296360485266
